Date,4. close,ticker_sentiment
2023-08-21 04:00:00,0.0051382953391897555,0.462433247558175
2023-08-21 04:05:00,0.0,0.462433247558175
2023-08-21 04:10:00,0.008396726529896304,0.462433247558175
2023-08-21 04:15:00,0.0162921559535299,0.462433247558175
2023-08-21 04:20:00,0.017545398719185607,0.462433247558175
2023-08-21 04:25:00,0.03145639341796888,0.462433247558175
2023-08-21 04:30:00,0.0385873447545525,0.462433247558175
2023-08-21 04:35:00,0.02782198939756583,0.462433247558175
2023-08-21 04:40:00,0.027195368014738333,0.462433247558175
2023-08-21 04:45:00,0.03759728296968405,0.462433247558175
2023-08-21 04:50:00,0.04623212562505438,0.462433247558175
2023-08-21 04:55:00,0.04635744990162059,0.462433247558175
2023-08-21 05:00:00,0.04510420713596417,0.462433247558175
2023-08-21 05:05:00,0.04510420713596417,0.462433247558175
2023-08-21 05:10:00,0.047234719837579806,0.462433247558175
2023-08-21 05:15:00,0.045981477071923384,0.462433247558175
2023-08-21 05:20:00,0.041971100221823834,0.462433247558175
2023-08-21 05:25:00,0.043850964370307756,0.462433247558175
2023-08-21 05:30:00,0.03808604764828979,0.462433247558175
2023-08-21 05:35:00,0.04184577594525834,0.462433247558175
2023-08-21 05:40:00,0.043976288646873966,0.462433247558175
2023-08-21 05:45:00,0.050743799581416636,0.462433247558175
2023-08-21 05:50:00,0.04986652964545743,0.462433247558175
2023-08-21 05:55:00,0.05312496083616327,0.462433247558175
2023-08-21 06:00:00,0.052623663729901266,0.462433247558175
2023-08-21 06:05:00,0.0552554735377789,0.462433247558175
2023-08-21 06:10:00,0.05387690649555698,0.462433247558175
2023-08-21 06:15:00,0.05212236662363856,0.462433247558175
2023-08-21 06:20:00,0.04836263832667001,0.462433247558175
2023-08-21 06:25:00,0.04873861115636722,0.462433247558175
2023-08-21 06:30:00,0.04635744990162059,0.462433247558175
2023-08-21 06:35:00,0.043850964370307756,0.462433247558175
2023-08-21 06:40:00,0.03722131013998684,0.462433247558175
2023-08-21 06:45:00,0.04071785745616741,0.462433247558175
2023-08-21 06:50:00,0.040216560349905416,0.462433247558175
2023-08-21 06:55:00,0.04134447883899563,0.462433247558175
2023-08-21 07:00:00,0.047485368390710804,0.462433247558175
2023-08-21 07:05:00,0.05487950070808169,0.462433247558175
2023-08-21 07:10:00,0.04936523253919472,0.462433247558175
2023-08-21 07:15:00,0.0646547942801999,0.462433247558175
2023-08-21 07:20:00,0.06640933415211833,0.462433247558175
2023-08-21 07:25:00,0.07041971100221787,0.462433247558175
