,date,5. adjusted close,symbol
9163,2009-06-07,22.0978,UNH
9164,2009-06-14,19.7412,UNH
9165,2009-06-21,20.736,UNH
9166,2009-06-28,20.1979,UNH
9167,2009-07-05,19.5455,UNH
9168,2009-07-12,20.1163,UNH
9169,2009-07-19,20.4588,UNH
9170,2009-07-26,22.2772,UNH
9171,2009-08-02,22.8806,UNH
9172,2009-08-09,21.6167,UNH
9173,2009-08-16,22.8806,UNH
9174,2009-08-23,23.5819,UNH
9175,2009-08-30,22.9784,UNH
9176,2009-09-06,23.5492,UNH
9177,2009-09-13,23.7042,UNH
9178,2009-09-20,23.3046,UNH
9179,2009-09-27,20.6627,UNH
9180,2009-10-04,19.7983,UNH
9181,2009-10-11,20.1163,UNH
9182,2009-10-18,19.9369,UNH
9183,2009-10-25,21.0785,UNH
9184,2009-11-01,21.1601,UNH
9185,2009-11-08,23.378,UNH
9186,2009-11-15,23.7123,UNH
9187,2009-11-22,23.2883,UNH
9188,2009-11-29,24.0059,UNH
9189,2009-12-06,22.3913,UNH
9190,2009-12-13,24.8539,UNH
9191,2009-12-20,25.7182,UNH
9192,2009-12-27,25.8324,UNH
9193,2010-01-03,24.8539,UNH
9194,2010-01-10,26.6641,UNH
9195,2010-01-17,27.5203,UNH
9196,2010-01-24,27.0392,UNH
9197,2010-01-31,26.9088,UNH
9198,2010-02-07,26.5337,UNH
9199,2010-02-14,26.2401,UNH
9200,2010-02-21,26.0444,UNH
9201,2010-02-28,27.61,UNH
9202,2010-03-07,27.5122,UNH
9203,2010-03-14,26.8354,UNH
9204,2010-03-21,28.0422,UNH
9205,2010-03-28,26.607,UNH
9206,2010-04-04,26.9251,UNH
9207,2010-04-11,26.3293,UNH
9208,2010-04-18,25.0805,UNH
9209,2010-04-25,25.2601,UNH
9210,2010-05-02,24.7378,UNH
9211,2010-05-09,23.6849,UNH
9212,2010-05-16,24.803,UNH
9213,2010-05-23,23.4237,UNH
9214,2010-05-30,23.7257,UNH
9215,2010-06-06,24.8639,UNH
9216,2010-06-13,25.1343,UNH
9217,2010-06-20,25.6752,UNH
9218,2010-06-27,24.4869,UNH
9219,2010-07-04,23.1921,UNH
9220,2010-07-11,24.5606,UNH
9221,2010-07-18,24.8639,UNH
9222,2010-07-25,25.3392,UNH
9223,2010-08-01,24.954,UNH
9224,2010-08-08,27.4125,UNH
9225,2010-08-15,26.2488,UNH
9226,2010-08-22,25.9046,UNH
9227,2010-08-29,26.5275,UNH
9228,2010-09-05,27.7895,UNH
9229,2010-09-12,28.3673,UNH
9230,2010-09-19,28.0712,UNH
9231,2010-09-26,29.3871,UNH
9232,2010-10-03,29.1404,UNH
9233,2010-10-10,28.2521,UNH
9234,2010-10-17,29.5927,UNH
9235,2010-10-24,30.6455,UNH
9236,2010-10-31,29.6503,UNH
9237,2010-11-07,30.3165,UNH
9238,2010-11-14,30.1603,UNH
9239,2010-11-21,29.6092,UNH
9240,2010-11-28,29.5105,UNH
9241,2010-12-05,31.2089,UNH
9242,2010-12-12,30.2599,UNH
9243,2010-12-19,28.9231,UNH
9244,2010-12-26,29.5173,UNH
9245,2011-01-02,29.7978,UNH
9246,2011-01-09,31.7288,UNH
9247,2011-01-16,33.6432,UNH
9248,2011-01-23,33.3462,UNH
9249,2011-01-30,33.7753,UNH
9250,2011-02-06,35.0626,UNH
9251,2011-02-13,34.9718,UNH
9252,2011-02-20,35.3514,UNH
9253,2011-02-27,35.0873,UNH
9254,2011-03-06,36.7823,UNH
9255,2011-03-13,36.0707,UNH
9256,2011-03-20,35.2515,UNH
9257,2011-03-27,36.2031,UNH
9258,2011-04-03,37.7422,UNH
9259,2011-04-10,36.7244,UNH
9260,2011-04-17,37.2209,UNH
9261,2011-04-24,39.5627,UNH
9262,2011-05-01,40.7378,UNH
9263,2011-05-08,41.4742,UNH
9264,2011-05-15,41.3336,UNH
9265,2011-05-22,41.1598,UNH
9266,2011-05-29,39.9682,UNH
9267,2011-06-05,40.5578,UNH
9268,2011-06-12,41.0227,UNH
9269,2011-06-19,41.4794,UNH
9270,2011-06-26,41.8945,UNH
9271,2011-07-03,44.1113,UNH
9272,2011-07-10,43.2395,UNH
9273,2011-07-17,43.1482,UNH
9274,2011-07-24,43.7958,UNH
9275,2011-07-31,41.2054,UNH
9276,2011-08-07,37.8263,UNH
9277,2011-08-14,37.2036,UNH
9278,2011-08-21,35.9665,UNH
9279,2011-08-28,37.9591,UNH
9280,2011-09-04,38.1023,UNH
9281,2011-09-11,37.9274,UNH
9282,2011-09-18,42.2933,UNH
9283,2011-09-25,39.6604,UNH
9284,2011-10-02,38.4273,UNH
9285,2011-10-09,37.4024,UNH
9286,2011-10-16,39.3438,UNH
9287,2011-10-23,39.927,UNH
9288,2011-10-30,40.7019,UNH
9289,2011-11-06,37.9773,UNH
9290,2011-11-13,39.2688,UNH
9291,2011-11-20,37.1191,UNH
9292,2011-11-27,36.3859,UNH
9293,2011-12-04,40.1853,UNH
9294,2011-12-11,40.8891,UNH
9295,2011-12-18,40.9643,UNH
9296,2011-12-25,42.929,UNH
9297,2012-01-01,42.3688,UNH
9298,2012-01-08,44.1244,UNH
9299,2012-01-15,44.0576,UNH
9300,2012-01-22,43.6981,UNH
9301,2012-01-29,42.6531,UNH
9302,2012-02-05,42.8955,UNH
9303,2012-02-12,44.5759,UNH
9304,2012-02-19,45.7129,UNH
9305,2012-02-26,46.5238,UNH
9306,2012-03-04,46.8181,UNH
9307,2012-03-11,46.7678,UNH
9308,2012-03-18,46.6085,UNH
9309,2012-03-25,44.9903,UNH
9310,2012-04-01,49.4173,UNH
9311,2012-04-08,49.4759,UNH
9312,2012-04-15,48.671,UNH
9313,2012-04-22,49.8952,UNH
9314,2012-04-29,48.5537,UNH
9315,2012-05-06,45.8791,UNH
9316,2012-05-13,46.2815,UNH
9317,2012-05-20,45.267,UNH
9318,2012-05-27,47.0529,UNH
9319,2012-06-03,46.1474,UNH
9320,2012-06-10,48.6291,UNH
9321,2012-06-17,49.5646,UNH
9322,2012-06-24,49.7077,UNH
9323,2012-07-01,49.228,UNH
9324,2012-07-08,46.9728,UNH
9325,2012-07-15,46.451,UNH
9326,2012-07-22,46.6278,UNH
9327,2012-07-29,44.8859,UNH
9328,2012-08-05,43.43,UNH
9329,2012-08-12,43.6741,UNH
9330,2012-08-19,44.7091,UNH
9331,2012-08-26,45.5759,UNH
9332,2012-09-02,45.6937,UNH
9333,2012-09-09,46.1818,UNH
9334,2012-09-16,45.8353,UNH
9335,2012-09-23,47.4659,UNH
9336,2012-09-30,46.8154,UNH
9337,2012-10-07,48.2686,UNH
9338,2012-10-14,48.2179,UNH
9339,2012-10-21,47.0266,UNH
9340,2012-10-28,47.128,UNH
9341,2012-11-04,47.3561,UNH
9342,2012-11-11,44.6947,UNH
9343,2012-11-18,43.8498,UNH
9344,2012-11-25,45.5565,UNH
9345,2012-12-02,45.9536,UNH
9346,2012-12-09,45.6938,UNH
9347,2012-12-16,45.8464,UNH
9348,2012-12-23,46.6777,UNH
9349,2012-12-30,45.6853,UNH
9350,2013-01-06,44.1839,UNH
9351,2013-01-13,44.8031,UNH
9352,2013-01-20,46.279,UNH
9353,2013-01-27,47.5344,UNH
9354,2013-02-03,47.3054,UNH
9355,2013-02-10,48.9764,UNH
9356,2013-02-17,48.6201,UNH
9357,2013-02-24,46.2027,UNH
9358,2013-03-03,45.3969,UNH
9359,2013-03-10,45.6429,UNH
9360,2013-03-17,46.6043,UNH
9361,2013-03-24,46.3744,UNH
9362,2013-03-31,48.7161,UNH
9363,2013-04-07,52.8801,UNH
9364,2013-04-14,53.672,UNH
9365,2013-04-21,51.1259,UNH
9366,2013-04-28,50.6491,UNH
9367,2013-05-05,50.1722,UNH
9368,2013-05-12,53.5698,UNH
9369,2013-05-19,53.5102,UNH
9370,2013-05-26,52.846,UNH
9371,2013-06-02,53.3314,UNH
9372,2013-06-09,53.2803,UNH
9373,2013-06-16,54.5648,UNH
9374,2013-06-23,54.6504,UNH
9375,2013-06-30,56.0016,UNH
9376,2013-07-07,56.5918,UNH
9377,2013-07-14,58.1569,UNH
9378,2013-07-21,61.1075,UNH
9379,2013-07-28,61.7575,UNH
9380,2013-08-04,61.8002,UNH
9381,2013-08-11,62.3732,UNH
9382,2013-08-18,61.0904,UNH
9383,2013-08-25,62.0397,UNH
9384,2013-09-01,61.3555,UNH
9385,2013-09-08,63.3397,UNH
9386,2013-09-15,63.9361,UNH
9387,2013-09-22,60.5796,UNH
9388,2013-09-29,61.7986,UNH
9389,2013-10-06,62.657,UNH
9390,2013-10-13,63.7558,UNH
9391,2013-10-20,59.0259,UNH
9392,2013-10-27,58.0473,UNH
9393,2013-11-03,58.9143,UNH
9394,2013-11-10,60.5195,UNH
9395,2013-11-17,61.6956,UNH
9396,2013-11-24,63.3009,UNH
9397,2013-12-01,63.9361,UNH
9398,2013-12-08,63.3347,UNH
9399,2013-12-15,60.7324,UNH
9400,2013-12-22,63.2055,UNH
9401,2013-12-29,64.3601,UNH
9402,2014-01-05,64.7134,UNH
9403,2014-01-12,64.3688,UNH
9404,2014-01-19,62.4903,UNH
9405,2014-01-26,61.6975,UNH
9406,2014-02-02,62.2835,UNH
9407,2014-02-09,61.4907,UNH
9408,2014-02-16,63.352,UNH
9409,2014-02-23,63.6018,UNH
9410,2014-03-02,66.5833,UNH
9411,2014-03-09,66.6953,UNH
9412,2014-03-16,65.4658,UNH
9413,2014-03-23,70.3433,UNH
9414,2014-03-30,70.5855,UNH
9415,2014-04-06,70.5076,UNH
9416,2014-04-13,68.2764,UNH
9417,2014-04-20,65.535,UNH
9418,2014-04-27,65.4312,UNH
9419,2014-05-04,64.8864,UNH
9420,2014-05-11,66.5468,UNH
9421,2014-05-18,66.2874,UNH
9422,2014-05-25,68.1208,UNH
9423,2014-06-01,68.8645,UNH
9424,2014-06-08,69.124,UNH
9425,2014-06-15,68.7986,UNH
9426,2014-06-22,70.7362,UNH
9427,2014-06-29,71.2489,UNH
9428,2014-07-06,72.4219,UNH
9429,2014-07-13,72.0048,UNH
9430,2014-07-20,74.3073,UNH
9431,2014-07-27,73.5775,UNH
9432,2014-08-03,70.8057,UNH
9433,2014-08-10,69.6153,UNH
9434,2014-08-17,70.7883,UNH
9435,2014-08-24,72.7955,UNH
9436,2014-08-31,75.3153,UNH
9437,2014-09-07,76.245,UNH
9438,2014-09-14,75.2026,UNH
9439,2014-09-21,76.6163,UNH
9440,2014-09-28,75.5691,UNH
9441,2014-10-05,75.063,UNH
9442,2014-10-12,74.5133,UNH
9443,2014-10-19,76.9479,UNH
9444,2014-10-26,79.9672,UNH
9445,2014-11-02,82.9079,UNH
9446,2014-11-09,81.6862,UNH
9447,2014-11-16,82.9952,UNH
9448,2014-11-23,84.3914,UNH
9449,2014-11-30,86.0668,UNH
9450,2014-12-07,87.876,UNH
9451,2014-12-14,86.5009,UNH
9452,2014-12-21,89.7678,UNH
9453,2014-12-28,89.8204,UNH
9454,2015-01-04,88.2701,UNH
9455,2015-01-11,90.8452,UNH
9456,2015-01-18,92.6407,UNH
9457,2015-01-25,98.0974,UNH
9458,2015-02-01,93.0611,UNH
9459,2015-02-08,94.2435,UNH
9460,2015-02-15,95.8551,UNH
9461,2015-02-22,98.6404,UNH
9462,2015-03-01,99.525,UNH
9463,2015-03-08,98.8681,UNH
9464,2015-03-15,101.2798,UNH
9465,2015-03-22,104.6982,UNH
9466,2015-03-29,103.7052,UNH
9467,2015-04-05,103.134,UNH
9468,2015-04-12,104.5752,UNH
9469,2015-04-19,104.3204,UNH
9470,2015-04-26,104.3028,UNH
9471,2015-05-03,99.4783,UNH
9472,2015-05-10,101.6576,UNH
9473,2015-05-17,104.8652,UNH
9474,2015-05-24,105.0937,UNH
9475,2015-05-31,105.6385,UNH
9476,2015-06-07,102.4046,UNH
9477,2015-06-14,103.8221,UNH
9478,2015-06-21,106.1871,UNH
9479,2015-06-28,108.7639,UNH
9480,2015-07-05,107.4931,UNH
9481,2015-07-12,107.7932,UNH
9482,2015-07-19,109.2934,UNH
9483,2015-07-26,104.078,UNH
9484,2015-08-02,107.1313,UNH
9485,2015-08-09,107.502,UNH
9486,2015-08-16,106.796,UNH
9487,2015-08-23,102.6131,UNH
9488,2015-08-30,103.4956,UNH
9489,2015-09-06,99.1538,UNH
9490,2015-09-13,105.2038,UNH
9491,2015-09-20,108.5451,UNH
9492,2015-09-27,103.1387,UNH
9493,2015-10-04,105.319,UNH
9494,2015-10-11,105.709,UNH
9495,2015-10-18,106.3382,UNH
9496,2015-10-25,102.7399,UNH
9497,2015-11-01,104.3884,UNH
9498,2015-11-08,101.7561,UNH
9499,2015-11-15,98.7427,UNH
9500,2015-11-22,100.1253,UNH
9501,2015-11-29,101.3395,UNH
9502,2015-12-06,104.7965,UNH
9503,2015-12-13,103.2299,UNH
9504,2015-12-20,103.0875,UNH
9505,2015-12-27,105.3305,UNH
9506,2016-01-03,104.7075,UNH
9507,2016-01-10,98.0498,UNH
9508,2016-01-17,97.2576,UNH
9509,2016-01-24,101.7613,UNH
9510,2016-01-31,102.5001,UNH
9511,2016-02-07,99.4383,UNH
9512,2016-02-14,99.5273,UNH
9513,2016-02-21,104.7431,UNH
9514,2016-02-28,107.9918,UNH
9515,2016-03-06,108.4101,UNH
9516,2016-03-13,111.8071,UNH
9517,2016-03-20,113.2549,UNH
9518,2016-03-27,114.9262,UNH
9519,2016-04-03,116.1149,UNH
9520,2016-04-10,112.3255,UNH
9521,2016-04-17,113.8001,UNH
9522,2016-04-24,119.8776,UNH
9523,2016-05-01,117.6879,UNH
9524,2016-05-08,118.0097,UNH
9525,2016-05-15,115.2927,UNH
9526,2016-05-22,117.0265,UNH
9527,2016-05-29,119.7614,UNH
9528,2016-06-05,122.2996,UNH
9529,2016-06-12,124.4446,UNH
9530,2016-06-19,123.6196,UNH
9531,2016-06-26,123.2605,UNH
9532,2016-07-03,126.4657,UNH
9533,2016-07-10,126.8338,UNH
9534,2016-07-17,126.8877,UNH
9535,2016-07-24,129.0065,UNH
9536,2016-07-31,128.5666,UNH
9537,2016-08-07,128.378,UNH
9538,2016-08-14,128.2793,UNH
9539,2016-08-21,127.5251,UNH
9540,2016-08-28,122.659,UNH
9541,2016-09-04,122.65,UNH
9542,2016-09-11,120.521,UNH
9543,2016-09-18,124.8955,UNH
9544,2016-09-25,126.7355,UNH
9545,2016-10-02,126.2755,UNH
9546,2016-10-09,123.263,UNH
9547,2016-10-16,120.7916,UNH
9548,2016-10-23,131.1191,UNH
9549,2016-10-30,126.5912,UNH
9550,2016-11-06,124.21,UNH
9551,2016-11-13,132.0662,UNH
9552,2016-11-20,134.7991,UNH
9553,2016-11-27,137.8297,UNH
9554,2016-12-04,145.5456,UNH
9555,2016-12-11,144.9933,UNH
9556,2016-12-18,148.4524,UNH
9557,2016-12-25,147.6284,UNH
9558,2017-01-01,144.9208,UNH
9559,2017-01-08,147.0669,UNH
9560,2017-01-15,146.5146,UNH
9561,2017-01-22,143.6712,UNH
9562,2017-01-29,147.5921,UNH
9563,2017-02-05,146.5779,UNH
9564,2017-02-12,145.5638,UNH
9565,2017-02-19,142.7295,UNH
9566,2017-02-26,147.6555,UNH
9567,2017-03-05,152.3099,UNH
9568,2017-03-12,154.4947,UNH
9569,2017-03-19,154.2402,UNH
9570,2017-03-26,149.9684,UNH
9571,2017-04-02,149.0686,UNH
9572,2017-04-09,150.8955,UNH
9573,2017-04-16,149.932,UNH
9574,2017-04-23,155.5672,UNH
9575,2017-04-30,158.9483,UNH
9576,2017-05-07,158.2576,UNH
9577,2017-05-14,156.158,UNH
9578,2017-05-21,156.8669,UNH
9579,2017-05-28,161.3296,UNH
9580,2017-06-04,163.0475,UNH
9581,2017-06-11,164.9289,UNH
9582,2017-06-18,165.7698,UNH
9583,2017-06-25,169.0737,UNH
9584,2017-07-02,169.2288,UNH
9585,2017-07-09,171.5471,UNH
9586,2017-07-16,170.5796,UNH
9587,2017-07-23,175.0335,UNH
9588,2017-07-30,174.4585,UNH
9589,2017-08-06,177.8628,UNH
9590,2017-08-13,176.1652,UNH
9591,2017-08-20,174.1573,UNH
9592,2017-08-27,177.3882,UNH
9593,2017-09-03,182.3075,UNH
9594,2017-09-10,181.1652,UNH
9595,2017-09-17,181.5592,UNH
9596,2017-09-24,176.8411,UNH
9597,2017-10-01,179.4246,UNH
9598,2017-10-08,181.4492,UNH
9599,2017-10-15,176.3739,UNH
9600,2017-10-22,190.0884,UNH
9601,2017-10-29,194.7698,UNH
9602,2017-11-05,195.0172,UNH
9603,2017-11-12,193.3681,UNH
9604,2017-11-19,192.2962,UNH
9605,2017-11-26,194.6873,UNH
9606,2017-12-03,208.4435,UNH
9607,2017-12-10,205.8055,UNH
9608,2017-12-17,203.8845,UNH
9609,2017-12-24,202.2117,UNH
9610,2017-12-31,202.6345,UNH
9611,2018-01-07,210.2358,UNH
9612,2018-01-14,210.1531,UNH
9613,2018-01-21,223.6737,UNH
9614,2018-01-28,228.3797,UNH
9615,2018-02-04,213.1311,UNH
9616,2018-02-11,203.0941,UNH
9617,2018-02-18,210.8241,UNH
9618,2018-02-25,211.5502,UNH
9619,2018-03-04,206.982,UNH
9620,2018-03-11,207.8941,UNH
9621,2018-03-18,210.1351,UNH
9622,2018-03-25,196.0161,UNH
9623,2018-04-01,197.3533,UNH
9624,2018-04-08,206.5385,UNH
9625,2018-04-15,206.8336,UNH
9626,2018-04-22,216.775,UNH
9627,2018-04-29,221.4968,UNH
9628,2018-05-06,217.5497,UNH
9629,2018-05-13,219.7446,UNH
9630,2018-05-20,225.6098,UNH
9631,2018-05-27,225.8957,UNH
9632,2018-06-03,224.4202,UNH
9633,2018-06-10,231.18,UNH
9634,2018-06-17,236.8977,UNH
9635,2018-06-24,235.4077,UNH
9636,2018-07-01,227.0509,UNH
9637,2018-07-08,232.0668,UNH
9638,2018-07-15,239.4149,UNH
9639,2018-07-22,233.8622,UNH
9640,2018-07-29,236.8699,UNH
9641,2018-08-05,238.0453,UNH
9642,2018-08-12,240.9512,UNH
9643,2018-08-19,242.7743,UNH
9644,2018-08-26,244.579,UNH
9645,2018-09-02,248.4474,UNH
9646,2018-09-09,249.1094,UNH
9647,2018-09-16,246.3517,UNH
9648,2018-09-23,247.6145,UNH
9649,2018-09-30,247.0295,UNH
9650,2018-10-07,249.9637,UNH
9651,2018-10-14,241.059,UNH
9652,2018-10-21,246.3424,UNH
9653,2018-10-28,239.7312,UNH
9654,2018-11-04,242.3589,UNH
9655,2018-11-11,256.7885,UNH
9656,2018-11-18,251.7372,UNH
9657,2018-11-25,242.9254,UNH
9658,2018-12-02,262.0905,UNH
9659,2018-12-09,250.7446,UNH
9660,2018-12-16,246.8696,UNH
9661,2018-12-23,222.0168,UNH
9662,2018-12-30,229.3757,UNH
9663,2019-01-06,223.2091,UNH
9664,2019-01-13,230.7078,UNH
9665,2019-01-20,247.3167,UNH
9666,2019-01-27,249.692,UNH
9667,2019-02-03,250.3162,UNH
9668,2019-02-10,243.9632,UNH
9669,2019-02-17,252.5611,UNH
9670,2019-02-24,248.8164,UNH
9671,2019-03-03,229.2919,UNH
9672,2019-03-10,221.8771,UNH
9673,2019-03-17,235.0706,UNH
9674,2019-03-24,231.0405,UNH
9675,2019-03-31,231.1995,UNH
9676,2019-04-07,232.6207,UNH
9677,2019-04-14,208.721,UNH
9678,2019-04-21,207.3464,UNH
9679,2019-04-28,221.6059,UNH
9680,2019-05-05,216.8839,UNH
9681,2019-05-12,224.9627,UNH
9682,2019-05-19,225.7014,UNH
9683,2019-05-26,231.5454,UNH
9684,2019-06-02,226.0941,UNH
9685,2019-06-09,230.7413,UNH
9686,2019-06-16,230.4421,UNH
9687,2019-06-23,236.9317,UNH
9688,2019-06-30,229.1648,UNH
9689,2019-07-07,231.9635,UNH
9690,2019-07-14,249.7231,UNH
9691,2019-07-21,241.0358,UNH
9692,2019-07-28,237.5515,UNH
9693,2019-08-04,234.8374,UNH
9694,2019-08-11,233.5038,UNH
9695,2019-08-18,230.7426,UNH
9696,2019-08-25,216.627,UNH
9697,2019-09-01,219.7638,UNH
9698,2019-09-08,215.068,UNH
9699,2019-09-15,220.4118,UNH
9700,2019-09-22,219.7325,UNH
9701,2019-09-29,203.0985,UNH
9702,2019-10-06,207.3821,UNH
9703,2019-10-13,209.5238,UNH
9704,2019-10-20,231.4791,UNH
9705,2019-10-27,231.0734,UNH
9706,2019-11-03,237.961,UNH
9707,2019-11-10,242.4521,UNH
9708,2019-11-17,254.1798,UNH
9709,2019-11-24,261.1995,UNH
9710,2019-12-01,264.0583,UNH
9711,2019-12-08,265.3792,UNH
9712,2019-12-15,270.3896,UNH
9713,2019-12-22,277.1237,UNH
9714,2019-12-29,280.3251,UNH
9715,2020-01-05,274.235,UNH
9716,2020-01-12,279.5295,UNH
9717,2020-01-19,282.6929,UNH
9718,2020-01-26,277.3321,UNH
9719,2020-02-02,258.0483,UNH
9720,2020-02-09,273.9319,UNH
9721,2020-02-16,282.9865,UNH
9722,2020-02-23,285.4965,UNH
9723,2020-03-01,241.4829,UNH
9724,2020-03-08,268.8647,UNH
9725,2020-03-15,258.6829,UNH
9726,2020-03-22,196.4465,UNH
9727,2020-03-29,230.5458,UNH
9728,2020-04-05,218.2221,UNH
9729,2020-04-12,251.1613,UNH
9730,2020-04-19,276.2936,UNH
9731,2020-04-26,276.9878,UNH
9732,2020-05-03,270.5407,UNH
9733,2020-05-10,272.9084,UNH
9734,2020-05-17,276.674,UNH
9735,2020-05-24,275.704,UNH
9736,2020-05-31,289.882,UNH
9737,2020-06-07,296.5383,UNH
9738,2020-06-14,271.1492,UNH
9739,2020-06-21,278.1288,UNH
9740,2020-06-28,273.9651,UNH
9741,2020-07-05,284.8328,UNH
9742,2020-07-12,278.1193,UNH
9743,2020-07-19,292.7305,UNH
9744,2020-07-26,287.2489,UNH
9745,2020-08-02,289.1493,UNH
9746,2020-08-09,302.7578,UNH
9747,2020-08-16,309.1275,UNH
9748,2020-08-23,299.9979,UNH
9749,2020-08-30,300.2176,UNH
9750,2020-09-06,297.9543,UNH
9751,2020-09-13,289.1016,UNH
9752,2020-09-20,295.3731,UNH
9753,2020-09-27,290.0797,UNH
9754,2020-10-04,299.1705,UNH
9755,2020-10-11,314.3793,UNH
9756,2020-10-18,316.3547,UNH
9757,2020-10-25,317.0259,UNH
9758,2020-11-01,292.6113,UNH
9759,2020-11-08,333.1937,UNH
9760,2020-11-15,341.0666,UNH
9761,2020-11-22,320.9576,UNH
9762,2020-11-29,324.0646,UNH
9763,2020-12-06,336.7226,UNH
9764,2020-12-13,324.3851,UNH
9765,2020-12-20,325.6458,UNH
9766,2020-12-27,327.9651,UNH
9767,2021-01-03,337.4829,UNH
9768,2021-01-10,349.7146,UNH
9769,2021-01-17,338.0795,UNH
9770,2021-01-24,334.4707,UNH
9771,2021-01-31,321.0264,UNH
9772,2021-02-07,312.2977,UNH
9773,2021-02-14,315.8874,UNH
9774,2021-02-21,312.3651,UNH
9775,2021-02-28,319.7176,UNH
9776,2021-03-07,334.0376,UNH
9777,2021-03-14,343.8249,UNH
9778,2021-03-21,353.0574,UNH
9779,2021-03-28,363.584,UNH
9780,2021-04-04,354.4964,UNH
9781,2021-04-11,363.4102,UNH
9782,2021-04-18,377.6163,UNH
9783,2021-04-25,386.5978,UNH
9784,2021-05-02,385.1395,UNH
9785,2021-05-09,403.3438,UNH
9786,2021-05-16,395.7627,UNH
9787,2021-05-23,397.53,UNH
9788,2021-05-30,397.8101,UNH
9789,2021-06-06,391.7452,UNH
9790,2021-06-13,384.2607,UNH
9791,2021-06-20,377.4328,UNH
9792,2021-06-27,392.5352,UNH
9793,2021-07-04,396.81,UNH
9794,2021-07-11,399.4757,UNH
9795,2021-07-18,406.833,UNH
9796,2021-07-25,404.8943,UNH
9797,2021-08-01,399.5823,UNH
9798,2021-08-08,402.3934,UNH
9799,2021-08-15,397.1105,UNH
9800,2021-08-22,416.5361,UNH
9801,2021-08-29,405.9218,UNH
9802,2021-09-05,409.8961,UNH
9803,2021-09-12,392.9326,UNH
9804,2021-09-19,408.741,UNH
9805,2021-09-26,396.0165,UNH
9806,2021-10-03,381.7646,UNH
9807,2021-10-10,397.359,UNH
9808,2021-10-17,416.436,UNH
9809,2021-10-24,436.9528,UNH
9810,2021-10-31,447.9554,UNH
9811,2021-11-07,443.4221,UNH
9812,2021-11-14,446.5157,UNH
9813,2021-11-21,428.0418,UNH
9814,2021-11-28,427.9542,UNH
9815,2021-12-05,438.5191,UNH
9816,2021-12-12,466.7341,UNH
9817,2021-12-19,475.4104,UNH
9818,2021-12-26,483.4718,UNH
9819,2022-01-02,490.0693,UNH
9820,2022-01-09,447.576,UNH
9821,2022-01-16,457.4234,UNH
9822,2022-01-23,450.0842,UNH
9823,2022-01-30,454.8567,UNH
9824,2022-02-06,471.5554,UNH
9825,2022-02-13,466.6365,UNH
9826,2022-02-20,456.5646,UNH
9827,2022-02-27,464.3137,UNH
9828,2022-03-06,486.6632,UNH
9829,2022-03-13,472.6777,UNH
9830,2022-03-20,495.437,UNH
9831,2022-03-27,502.2011,UNH
9832,2022-04-03,501.7704,UNH
9833,2022-04-10,534.436,UNH
9834,2022-04-17,523.5312,UNH
9835,2022-04-24,509.9441,UNH
9836,2022-05-01,497.8157,UNH
9837,2022-05-08,489.0742,UNH
9838,2022-05-15,475.1543,UNH
9839,2022-05-22,475.4773,UNH
9840,2022-05-29,496.4061,UNH
9841,2022-06-05,475.3599,UNH
9842,2022-06-12,474.4006,UNH
9843,2022-06-19,444.1189,UNH
9844,2022-06-26,486.9334,UNH
9845,2022-07-03,508.3112,UNH
9846,2022-07-10,509.5195,UNH
9847,2022-07-17,520.4442,UNH
9848,2022-07-24,512.2507,UNH
9849,2022-07-31,532.8131,UNH
9850,2022-08-07,525.6609,UNH
9851,2022-08-14,534.1492,UNH
9852,2022-08-21,538.688,UNH
9853,2022-08-28,519.953,UNH
9854,2022-09-04,507.2796,UNH
9855,2022-09-11,516.7503,UNH
9856,2022-09-18,513.4783,UNH
9857,2022-09-25,506.1756,UNH
9858,2022-10-02,497.7296,UNH
9859,2022-10-09,497.5424,UNH
9860,2022-10-16,505.7025,UNH
9861,2022-10-23,526.0043,UNH
9862,2022-10-30,543.2609,UNH
9863,2022-11-06,530.3801,UNH
9864,2022-11-13,514.523,UNH
9865,2022-11-20,522.3283,UNH
9866,2022-11-27,529.838,UNH
9867,2022-12-04,530.0253,UNH
9868,2022-12-11,533.0305,UNH
9869,2022-12-18,517.7079,UNH
9870,2022-12-25,525.2308,UNH
9871,2023-01-01,524.1137,UNH
9872,2023-01-08,484.3934,UNH
9873,2023-01-15,483.9684,UNH
9874,2023-01-22,481.151,UNH
9875,2023-01-29,480.4886,UNH
9876,2023-02-05,466.6192,UNH
9877,2023-02-12,488.5948,UNH
9878,2023-02-19,493.3696,UNH
9879,2023-02-26,478.7883,UNH
9880,2023-03-05,473.0843,UNH
9881,2023-03-12,456.694,UNH
9882,2023-03-19,465.7916,UNH
9883,2023-03-26,472.2304,UNH
9884,2023-04-02,468.8572,UNH
9885,2023-04-09,508.7595,UNH
9886,2023-04-16,507.7476,UNH
9887,2023-04-23,479.9985,UNH
9888,2023-04-30,488.2032,UNH
9889,2023-05-07,490.3759,UNH
9890,2023-05-14,487.35,UNH
9891,2023-05-21,475.038,UNH
9892,2023-05-28,477.7167,UNH
9893,2023-06-04,495.634,UNH
9894,2023-06-11,489.7211,UNH
9895,2023-06-18,456.7041,UNH
9896,2023-06-25,475.142,UNH
9897,2023-07-02,478.7678,UNH
9898,2023-07-09,459.7821,UNH
9899,2023-07-16,478.2997,UNH
9900,2023-07-23,504.557,UNH
9901,2023-07-30,500.9511,UNH
