symbol,Date,Adj Close
AMGN,2002-03-01,43.57776641845703
AMGN,2002-04-01,38.61246871948242
AMGN,2002-05-01,34.77896499633789
AMGN,2002-06-01,30.580379486083984
AMGN,2002-07-01,33.32588577270508
AMGN,2002-08-01,32.88046646118164
AMGN,2002-09-01,30.44892692565918
AMGN,2002-10-01,33.99766159057617
AMGN,2002-11-01,34.46498489379883
AMGN,2002-12-01,35.29739761352539
AMGN,2003-01-01,37.210506439208984
AMGN,2003-02-01,39.89759063720703
AMGN,2003-03-01,42.022464752197266
AMGN,2003-04-01,44.760677337646484
AMGN,2003-05-01,47.272525787353516
AMGN,2003-06-01,48.14875411987305
AMGN,2003-07-01,50.69712448120117
AMGN,2003-08-01,48.14875411987305
AMGN,2003-09-01,47.11188507080078
AMGN,2003-10-01,45.096553802490234
AMGN,2003-11-01,42.07356262207031
AMGN,2003-12-01,45.118465423583984
AMGN,2004-01-01,47.214107513427734
AMGN,2004-02-01,46.38899612426758
AMGN,2004-03-01,42.460575103759766
AMGN,2004-04-01,41.19003677368164
AMGN,2004-05-01,39.941410064697266
AMGN,2004-06-01,39.84648895263672
AMGN,2004-07-01,41.533241271972656
AMGN,2004-08-01,43.29298782348633
AMGN,2004-09-01,41.48210906982422
AMGN,2004-10-01,41.474815368652344
AMGN,2004-11-01,43.840633392333984
AMGN,2004-12-01,46.841705322265625
AMGN,2005-01-01,45.447052001953125
AMGN,2005-02-01,44.987030029296875
AMGN,2005-03-01,42.504371643066406
AMGN,2005-04-01,42.504371643066406
AMGN,2005-05-01,45.6953239440918
AMGN,2005-06-01,44.14730453491211
AMGN,2005-07-01,58.247276306152344
AMGN,2005-08-01,58.34222412109375
AMGN,2005-09-01,58.174259185791016
AMGN,2005-10-01,55.21700668334961
AMGN,2005-11-01,59.09429168701172
AMGN,2005-12-01,57.58279800415039
AMGN,2006-01-01,53.22358322143555
AMGN,2006-02-01,55.11476135253906
AMGN,2006-03-01,53.121334075927734
AMGN,2006-04-01,49.43388748168945
AMGN,2006-05-01,49.35354232788086
AMGN,2006-06-01,47.630313873291016
AMGN,2006-07-01,50.901554107666016
AMGN,2006-08-01,49.67484664916992
AMGN,2006-09-01,52.23051071166992
AMGN,2006-10-01,55.428749084472656
AMGN,2006-11-01,51.872718811035156
AMGN,2006-12-01,49.879310607910156
AMGN,2007-01-01,51.383514404296875
AMGN,2007-02-01,46.92203903198242
AMGN,2007-03-01,40.80304718017578
AMGN,2007-04-01,46.83439254760742
AMGN,2007-05-01,41.2192497253418
AMGN,2007-06-01,40.372215270996094
AMGN,2007-07-01,39.24043273925781
AMGN,2007-08-01,36.589847564697266
AMGN,2007-09-01,41.30687713623047
AMGN,2007-10-01,42.431358337402344
AMGN,2007-11-01,40.34302520751953
AMGN,2007-12-01,33.91002655029297
AMGN,2008-01-01,34.01957702636719
AMGN,2008-02-01,33.23826599121094
AMGN,2008-03-01,30.507352828979492
AMGN,2008-04-01,30.57307243347168
AMGN,2008-05-01,32.1502799987793
AMGN,2008-06-01,34.435787200927734
AMGN,2008-07-01,45.7318229675293
AMGN,2008-08-01,45.8924560546875
AMGN,2008-09-01,43.278385162353516
AMGN,2008-10-01,43.7310905456543
AMGN,2008-11-01,40.554779052734375
AMGN,2008-12-01,42.168495178222656
AMGN,2009-01-01,40.05093765258789
AMGN,2009-02-01,35.72821044921875
AMGN,2009-03-01,36.15902328491211
AMGN,2009-04-01,35.392330169677734
AMGN,2009-05-01,36.4657096862793
AMGN,2009-06-01,38.65626907348633
AMGN,2009-07-01,45.4981689453125
AMGN,2009-08-01,43.65077590942383
AMGN,2009-09-01,43.979366302490234
AMGN,2009-10-01,39.15279769897461
AMGN,2009-11-01,41.14620590209961
AMGN,2009-12-01,41.30687713623047
AMGN,2010-01-01,42.7015266418457
AMGN,2010-02-01,41.33607864379883
AMGN,2010-03-01,43.69458770751953
AMGN,2010-04-01,41.84721374511719
AMGN,2010-05-01,37.80925750732422
AMGN,2010-06-01,38.407997131347656
AMGN,2010-07-01,39.81727981567383
AMGN,2010-08-01,37.26890563964844
AMGN,2010-09-01,40.24077224731445
AMGN,2010-10-01,41.75958251953125
AMGN,2010-11-01,38.47372817993164
AMGN,2010-12-01,40.08744812011719
AMGN,2011-01-01,40.21889114379883
AMGN,2011-02-01,37.480674743652344
AMGN,2011-03-01,39.028663635253906
AMGN,2011-04-01,41.511314392089844
AMGN,2011-05-01,44.205718994140625
AMGN,2011-06-01,42.60660934448242
AMGN,2011-07-01,39.941410064697266
AMGN,2011-08-01,40.452537536621094
AMGN,2011-09-01,40.35021209716797
AMGN,2011-10-01,42.04616165161133
AMGN,2011-11-01,42.51603317260742
AMGN,2011-12-01,47.37269973754883
AMGN,2012-01-01,50.11722183227539
AMGN,2012-02-01,50.17623519897461
AMGN,2012-03-01,50.416175842285156
AMGN,2012-04-01,52.74524688720703
AMGN,2012-05-01,51.565879821777344
AMGN,2012-06-01,54.356868743896484
AMGN,2012-07-01,61.58106994628906
AMGN,2012-08-01,62.56516647338867
AMGN,2012-09-01,63.11735534667969
AMGN,2012-10-01,64.76473999023438
AMGN,2012-11-01,66.4945068359375
AMGN,2012-12-01,64.8204345703125
AMGN,2013-01-01,64.26399230957031
AMGN,2013-02-01,68.8435287475586
AMGN,2013-03-01,77.5050048828125
AMGN,2013-04-01,78.79033660888672
AMGN,2013-05-01,76.00798034667969
AMGN,2013-06-01,74.923583984375
AMGN,2013-07-01,82.2367172241211
AMGN,2013-08-01,82.73033142089844
AMGN,2013-09-01,85.3653564453125
AMGN,2013-10-01,88.58409881591797
AMGN,2013-11-01,87.01287841796875
AMGN,2013-12-01,87.3757553100586
AMGN,2014-01-01,91.10577392578125
AMGN,2014-02-01,94.98895263671875
AMGN,2014-03-01,94.9495849609375
AMGN,2014-04-01,86.02738189697266
AMGN,2014-05-01,89.29138946533203
AMGN,2014-06-01,91.62384033203125
AMGN,2014-07-01,98.60572052001953
AMGN,2014-08-01,107.88653564453125
AMGN,2014-09-01,109.24589538574219
AMGN,2014-10-01,126.13912200927734
AMGN,2014-11-01,128.57354736328125
AMGN,2014-12-01,124.36478424072266
AMGN,2015-01-01,118.87611389160156
AMGN,2015-02-01,123.1389389038086
AMGN,2015-03-01,125.46270751953125
AMGN,2015-04-01,123.94003295898438
AMGN,2015-05-01,122.6449966430664
AMGN,2015-06-01,121.08837890625
AMGN,2015-07-01,139.2847900390625
AMGN,2015-08-01,119.71597290039062
AMGN,2015-09-01,109.60694122314453
AMGN,2015-10-01,125.34429931640625
AMGN,2015-11-01,127.65814971923828
AMGN,2015-12-01,129.28392028808594
AMGN,2016-01-01,121.63824462890625
AMGN,2016-02-01,113.31559753417969
AMGN,2016-03-01,120.23857116699219
AMGN,2016-04-01,126.95103454589844
AMGN,2016-05-01,126.67035675048828
AMGN,2016-06-01,122.8222427368164
AMGN,2016-07-01,138.8702392578125
AMGN,2016-08-01,137.2799530029297
AMGN,2016-09-01,135.43923950195312
AMGN,2016-10-01,114.6130599975586
AMGN,2016-11-01,116.9758071899414
AMGN,2016-12-01,119.5152359008789
AMGN,2017-01-01,128.07362365722656
AMGN,2017-02-01,144.29942321777344
AMGN,2017-03-01,135.0393524169922
AMGN,2017-04-01,134.42208862304688
AMGN,2017-05-01,127.771728515625
AMGN,2017-06-01,142.78036499023438
AMGN,2017-07-01,144.6704559326172
AMGN,2017-08-01,147.373046875
AMGN,2017-09-01,155.61129760742188
AMGN,2017-10-01,146.2387237548828
AMGN,2017-11-01,146.60595703125
AMGN,2017-12-01,146.12916564941406
AMGN,2018-01-01,156.33892822265625
AMGN,2018-02-01,154.42300415039062
AMGN,2018-03-01,144.33824157714844
AMGN,2018-04-01,147.72488403320312
AMGN,2018-05-01,152.0767059326172
AMGN,2018-06-01,157.4908447265625
AMGN,2018-07-01,167.69505310058594
AMGN,2018-08-01,170.47647094726562
AMGN,2018-09-01,178.06204223632812
AMGN,2018-10-01,165.60658264160156
AMGN,2018-11-01,178.88671875
AMGN,2018-12-01,168.38912963867188
AMGN,2019-01-01,161.8497772216797
AMGN,2019-02-01,164.41879272460938
AMGN,2019-03-01,165.60293579101562
AMGN,2019-04-01,156.31076049804688
AMGN,2019-05-01,145.31005859375
AMGN,2019-06-01,162.01731872558594
AMGN,2019-07-01,164.03944396972656
AMGN,2019-08-01,183.4167938232422
AMGN,2019-09-01,171.33753967285156
AMGN,2019-10-01,188.8157196044922
AMGN,2019-11-01,207.82569885253906
AMGN,2019-12-01,214.8664093017578
AMGN,2020-01-01,192.5659942626953
AMGN,2020-02-01,178.01988220214844
AMGN,2020-03-01,181.97647094726562
AMGN,2020-04-01,214.73098754882812
AMGN,2020-05-01,206.18556213378906
AMGN,2020-06-01,213.1480255126953
AMGN,2020-07-01,221.10964965820312
AMGN,2020-08-01,228.9267120361328
AMGN,2020-09-01,231.22438049316406
AMGN,2020-10-01,197.36317443847656
AMGN,2020-11-01,202.00291442871094
AMGN,2020-12-01,210.59271240234375
AMGN,2021-01-01,221.13514709472656
AMGN,2021-02-01,206.0130157470703
AMGN,2021-03-01,229.58929443359375
AMGN,2021-04-01,221.127685546875
AMGN,2021-05-01,219.55902099609375
AMGN,2021-06-01,226.50169372558594
AMGN,2021-07-01,224.44802856445312
AMGN,2021-08-01,209.5709686279297
AMGN,2021-09-01,199.1282501220703
AMGN,2021-10-01,193.80943298339844
AMGN,2021-11-01,186.23385620117188
AMGN,2021-12-01,212.43356323242188
AMGN,2022-01-01,214.4826202392578
AMGN,2022-02-01,213.8594207763672
AMGN,2022-03-01,230.302490234375
AMGN,2022-04-01,222.08349609375
AMGN,2022-05-01,244.5118408203125
AMGN,2022-06-01,233.5736541748047
AMGN,2022-07-01,237.5769500732422
AMGN,2022-08-01,230.69357299804688
AMGN,2022-09-01,218.06033325195312
AMGN,2022-10-01,261.5466613769531
AMGN,2022-11-01,277.073974609375
AMGN,2022-12-01,255.83778381347656
AMGN,2023-01-01,245.86297607421875
AMGN,2023-02-01,225.66014099121094
AMGN,2023-03-01,237.56553649902344
AMGN,2023-04-01,235.59033203125
AMGN,2023-05-01,216.83074951171875
AMGN,2023-06-01,220.235595703125
AMGN,2023-07-01,232.26809692382812
AMGN,2023-08-01,254.27975463867188
AMGN,2023-09-01,254.38999938964844
CMCSA,2000-01-01,10.618595123291016
CMCSA,2000-02-01,9.849132537841797
CMCSA,2000-03-01,10.156922340393066
CMCSA,2000-04-01,9.60290813446045
CMCSA,2000-05-01,9.248950004577637
CMCSA,2000-06-01,9.572129249572754
CMCSA,2000-07-01,8.31020450592041
CMCSA,2000-08-01,9.033501625061035
CMCSA,2000-09-01,10.018417358398438
CMCSA,2000-10-01,9.879913330078125
CMCSA,2000-11-01,9.233562469482422
CMCSA,2000-12-01,10.172308921813965
CMCSA,2001-01-01,10.418539047241211
CMCSA,2001-02-01,10.480093955993652
CMCSA,2001-03-01,10.14153003692627
CMCSA,2001-04-01,10.624750137329102
CMCSA,2001-05-01,9.96239948272705
CMCSA,2001-06-01,10.575507164001465
CMCSA,2001-07-01,9.184318542480469
CMCSA,2001-08-01,8.984872817993164
CMCSA,2001-09-01,8.753414154052734
CMCSA,2001-10-01,8.782965660095215
CMCSA,2001-11-01,9.319740295410156
CMCSA,2001-12-01,8.864219665527344
CMCSA,2002-01-01,8.814974784851074
CMCSA,2002-02-01,8.553973197937012
CMCSA,2002-03-01,8.236337661743164
CMCSA,2002-04-01,6.941177845001221
CMCSA,2002-05-01,7.303131580352783
CMCSA,2002-06-01,5.95872688293457
CMCSA,2002-07-01,5.348077297210693
CMCSA,2002-08-01,6.047369956970215
CMCSA,2002-09-01,5.252049922943115
CMCSA,2002-10-01,5.771592140197754
CMCSA,2002-11-01,5.771592140197754
CMCSA,2002-12-01,5.803602695465088
CMCSA,2003-01-01,6.557060241699219
CMCSA,2003-02-01,7.194794654846191
CMCSA,2003-03-01,7.03966760635376
CMCSA,2003-04-01,7.854686737060547
CMCSA,2003-05-01,7.389313697814941
CMCSA,2003-06-01,7.431171894073486
CMCSA,2003-07-01,7.505041122436523
CMCSA,2003-08-01,7.327757835388184
CMCSA,2003-09-01,7.588756084442139
CMCSA,2003-10-01,8.339753150939941
CMCSA,2003-11-01,7.7808146476745605
CMCSA,2003-12-01,8.07382869720459
CMCSA,2004-01-01,8.39638900756836
CMCSA,2004-02-01,7.374537467956543
CMCSA,2004-03-01,7.081528186798096
CMCSA,2004-04-01,7.426245212554932
CMCSA,2004-05-01,7.128312587738037
CMCSA,2004-06-01,6.919016361236572
CMCSA,2004-07-01,6.746657371520996
CMCSA,2004-08-01,6.936252593994141
CMCSA,2004-09-01,6.953487873077393
CMCSA,2004-10-01,7.263736248016357
CMCSA,2004-11-01,7.396700382232666
CMCSA,2004-12-01,8.194478034973145
CMCSA,2005-01-01,7.926090240478516
CMCSA,2005-02-01,7.992573261260986
CMCSA,2005-03-01,8.317591667175293
CMCSA,2005-04-01,7.903927803039551
CMCSA,2005-05-01,7.92855167388916
CMCSA,2005-06-01,7.551823616027832
CMCSA,2005-07-01,7.566596984863281
CMCSA,2005-08-01,7.569059371948242
CMCSA,2005-09-01,7.234187126159668
CMCSA,2005-10-01,6.847609996795654
CMCSA,2005-11-01,6.500428199768066
CMCSA,2005-12-01,6.382239818572998
CMCSA,2006-01-01,6.850070953369141
CMCSA,2006-02-01,6.606305122375488
CMCSA,2006-03-01,6.441335201263428
CMCSA,2006-04-01,7.620767116546631
CMCSA,2006-05-01,7.911313533782959
CMCSA,2006-06-01,8.061515808105469
CMCSA,2006-07-01,8.465330123901367
CMCSA,2006-08-01,8.627840995788574
CMCSA,2006-09-01,9.085823059082031
CMCSA,2006-10-01,10.014107704162598
CMCSA,2006-11-01,9.96239948272705
CMCSA,2006-12-01,10.42284870147705
CMCSA,2007-01-01,10.920225143432617
CMCSA,2007-02-01,9.499490737915039
CMCSA,2007-03-01,9.584441184997559
CMCSA,2007-04-01,9.846674919128418
CMCSA,2007-05-01,10.123680114746094
CMCSA,2007-06-01,10.38591480255127
CMCSA,2007-07-01,9.702630043029785
CMCSA,2007-08-01,9.636147499084473
CMCSA,2007-09-01,8.930703163146973
CMCSA,2007-10-01,7.774659156799316
CMCSA,2007-11-01,7.5862956047058105
CMCSA,2007-12-01,6.744195461273193
CMCSA,2008-01-01,6.70726203918457
CMCSA,2008-02-01,7.2169508934021
CMCSA,2008-03-01,7.143083095550537
CMCSA,2008-04-01,7.615265369415283
CMCSA,2008-05-01,8.337882041931152
CMCSA,2008-06-01,7.029759883880615
CMCSA,2008-07-01,7.641208648681641
CMCSA,2008-08-01,7.875796318054199
CMCSA,2008-09-01,7.299426555633545
CMCSA,2008-10-01,5.8603644371032715
CMCSA,2008-11-01,6.47001838684082
CMCSA,2008-12-01,6.2983784675598145
CMCSA,2009-01-01,5.466305255889893
CMCSA,2009-02-01,4.890159606933594
CMCSA,2009-03-01,5.107333660125732
CMCSA,2009-04-01,5.788812637329102
CMCSA,2009-05-01,5.180306434631348
CMCSA,2009-06-01,5.439882755279541
CMCSA,2009-07-01,5.590364456176758
CMCSA,2009-08-01,5.791770935058594
CMCSA,2009-09-01,6.381535530090332
CMCSA,2009-10-01,5.481767654418945
CMCSA,2009-11-01,5.567096710205078
CMCSA,2009-12-01,6.4025444984436035
CMCSA,2010-01-01,6.011402606964111
